"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Input.class","Input.bbox","Answer.annotatedResult.inputImageProperties.height","Answer.annotatedResult.inputImageProperties.width","Answer.annotatedResult.instances","Answer.annotatedResult.labeledImage.pngImageData","Approve","Reject"
"3NOEP8XAVCVV4IDR3U0Y2ZY42LCXPB","325VGVP4DBWH6Y012IN1WKV0AMHL0Q","Instance Segmentation","Color the requested items inside given a bounding box in the image","image, labeling","$0.02","Fri Aug 12 08:33:56 PDT 2022","1","BatchId:4800729;OriginalHitTemplateId:928709013;","86400","432000","Fri Aug 26 08:33:56 PDT 2022","","","33L7PJKHCPR63T3K252SFUEX4ORT8D","AE678KLFBG6JB","Submitted","Fri Aug 12 08:38:44 PDT 2022","Fri Aug 12 08:39:29 PDT 2022","Wed Aug 17 08:39:29 PDT 2022","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","https://detectionexp.s3.ca-central-1.amazonaws.com/pilot/seg_image/45-430-430-370-2008_003665.jpg","dog","[45, 67, 430, 370]","375","500","[{""color"":""#2ca02c"",""label"":""dog""}]","iVBORw0KGgoAAAANSUhEUgAAAfQAAAF3AQMAAABpPCu/AAAAAXNSR0IB2cksfwAAAAZQTFRFAAAALKAsCO/WQQAAAAJ0Uk5TAP9bkSK1AAAAYklEQVR4nO3LsQ0AIAgAMLzE/38k0RsIbLR7IwAAAAA2OK8mfd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fd/3fb/xK27zM+kDPeYMyYsmSEgAAAAASUVORK5CYII="
"3TLFH2L6ZHHSVU31WMOPHJ55EFX2TB","325VGVP4DBWH6Y012IN1WKV0AMHL0Q","Instance Segmentation","Color the requested items inside given a bounding box in the image","image, labeling","$0.02","Fri Aug 12 08:33:56 PDT 2022","1","BatchId:4800729;OriginalHitTemplateId:928709013;","86400","432000","Fri Aug 26 08:33:56 PDT 2022","","","37Q970SNZN1NDT6KEKONQFV3O4K1SZ","AMP43R3RISC1J","Submitted","Sat Aug 13 08:47:19 PDT 2022","Sat Aug 13 13:34:36 PDT 2022","Thu Aug 18 13:34:36 PDT 2022","","","","17237","0% (0/0)","0% (0/0)","0% (0/0)","https://detectionexp.s3.ca-central-1.amazonaws.com/pilot/seg_image/61-491-491-358-2008_006523.jpg","train","[61, 11, 491, 358]","375","500","[{""color"":""#2ca02c"",""label"":""train""}]","iVBORw0KGgoAAAANSUhEUgAAAfQAAAF3AQMAAABpPCu/AAAAAXNSR0IB2cksfwAAAAZQTFRFAAAALKAsCO/WQQAAAAJ0Uk5TAP9bkSK1AAACuUlEQVR4nO3cTW7WQBCE4bG88NIXQJqj+GjmaBwlR2DJAiUkoEA80z9VLokE0b1/VHzSuyLytFZXV1f38e9RsOfT630T7J97AO1mWOafYm0TPpwHfDif+3j+6as2n/pkPvXJfOaz+cxn84lP5xOfzsc+n499Ph96YD70wHzkkfnII/OBh+YDD837Hpv3PTbvenDe9eC859F5z6PzjofnHQ/P2x6ftz0+b3pi3vTEvOWZecsz84an5g1Pzc+em589Nz95cn7y5Pzo2fnRs/ODp+cHT89fPT9f/p39Q/ny5cuXL//efi9fvnz58uh9KV++fPmX6+XLly9fvnz5v+E/l/84/ihfvnz58uXLl//P/PmP+xv//3XxC+/b5Q7R838Avfqm+i76VfR0AqNnExg9m8Do2QQmTyYwefIHTJ78AbPnfsDsuYYN30VPNWx4qmHLMw1bnknA8kwCpicSMD2RgO276PEEbI8n4Hg4AcfDCTgeTsDzaAKeRxNwfRc9mIDrwQR8jyXgeywB32MJBB5KIPBQApHvokcSiDySQOiBBEIPJBB6IIHY5wnEPk0g+563iz5LIP2e+BR9kkDqkwTy76EP0ccJAN9jq76LPkwA+Z5c9dEPQHz0A6Dv4U/RBw1DPmgY+57/EL3fMPiegOq76N0E0PcQTtF7CaDeSwB+z+EQvZMA/p6E6rvo7QSI9zBO0ZsJEN5MgHnP4xC9lQD1nojqu+iNBLj3UE7Rzwlwfk6AfM/lEP2UAPuejOrHBFg/JkC/h3OKfkjgO+sX0Q8J8H4TfVN9F/0q+ksCd/wu+lX0b3/ALb+LfhH9m4bv+U30TfVd9Kvofydw1++iX0T/msBtv4m+qb6LfhX9rwQEv4t+Ef3PBBS/ib6pvot+Ff1zAprfRb+Ivh2i30TfVP9J9HV1dXV1dXX37gdlNeT+fh1pfwAAAABJRU5ErkJggg=="
"3S37Y8CWJGTUQPMIV5COXI922NB4WZ","325VGVP4DBWH6Y012IN1WKV0AMHL0Q","Instance Segmentation","Color the requested items inside given a bounding box in the image","image, labeling","$0.02","Fri Aug 12 08:33:56 PDT 2022","1","BatchId:4800729;OriginalHitTemplateId:928709013;","86400","432000","Fri Aug 26 08:33:56 PDT 2022","","","3VAR3R6G1YUQQ1YC6OGTLK8A5GA8O6","A1ONFAJRN4I11S","Submitted","Sat Aug 13 09:43:40 PDT 2022","Sat Aug 13 09:45:38 PDT 2022","Thu Aug 18 09:45:38 PDT 2022","","","","118","0% (0/0)","0% (0/0)","0% (0/0)","https://detectionexp.s3.ca-central-1.amazonaws.com/pilot/seg_image/221-364-364-284-2007_002387.jpg","cow","[221, 141, 364, 284]","375","500","[{""color"":""#2ca02c"",""label"":""cow""}]","iVBORw0KGgoAAAANSUhEUgAAAfQAAAF3AQMAAABpPCu/AAAAAXNSR0IB2cksfwAAAAZQTFRFAAAALKAsCO/WQQAAAAJ0Uk5TAP9bkSK1AAABc0lEQVR4nO3YwW2DMBiGYVs+cKnECIzQEdissFktdRFvUI5ITfkLTuLm2u+PlKp9HynO6Y2B2AElBAAAAAAAAAAAAAAAAAAAAPwlT3WMs9pPdew2uc/HOFgWeyt1PL/9XDRb67hofTKzLYz1U9Te1v11CrPUv9vZFos8f+Xtk9TH1r+J839e+o/sm9+ycgA3vXQCN720BG977/zZ2c9CH+y19UoeppafpP659doO7px9cvbxbr12/dLdeu0W4u2/vz9t/Q30rv3/3/vRef2nlmepdx5++/nIL9L0yTW7v2/bX8tbrz7/XnvtxzOE/tKLj59368XH53b+5UH9df1ksb+u/1ns9/27uPreylA6dfkeFzC7+mSzv0+P6+Mv6BdHHx7dT3sfHf2Y3f3q6QdvX3x9X/pT0Pd/6BZ3v3n6dPTnf3G0ft37Ue/j0Q/F0Xd7r96/Ln2v3j+PPu29ev/391Vy9sHbAwAAAAAAAAAAAADwp30BcBlJp6Zt1YwAAAAASUVORK5CYII="
"37Y5RYYI1XYSHATJVB4SX43FP5JXSR","325VGVP4DBWH6Y012IN1WKV0AMHL0Q","Instance Segmentation","Color the requested items inside given a bounding box in the image","image, labeling","$0.02","Fri Aug 12 08:33:56 PDT 2022","1","BatchId:4800729;OriginalHitTemplateId:928709013;","86400","432000","Fri Aug 26 08:33:56 PDT 2022","","","3WT783CTPKA8JAZGJVRCHM4UO8CCBC","A1X345H5ACZ3QP","Submitted","Fri Aug 12 08:36:01 PDT 2022","Fri Aug 12 08:36:43 PDT 2022","Wed Aug 17 08:36:43 PDT 2022","","","","42","0% (0/0)","0% (0/0)","0% (0/0)","https://detectionexp.s3.ca-central-1.amazonaws.com/pilot/seg_image/82-468-468-291-2009_004368.jpg","motorbike","[82, 80, 468, 291]","333","500","[{""color"":""#2ca02c"",""label"":""motorbike""}]","iVBORw0KGgoAAAANSUhEUgAAAfQAAAFNAQMAAADM3Q90AAAAAXNSR0IB2cksfwAAAAZQTFRFAAAALKAsCO/WQQAAAAJ0Uk5TAP9bkSK1AAAAdklEQVR4nO3XsQ2AMBRDwSAGySiMxsqU6UKPFESB3Px7tW8AtyZJkqRAfY5Pu7ns4ff1soTfeJ7nU/7ieZ7neb66f3lqPM/zPM/zPM/z//qT53me53me53k+5A+e53me53me5/mQ7zzP8zzP8zzPx7wkSZJUoBt6SFVc1U36SgAAAABJRU5ErkJggg=="
"359AP8GAHODIVEYWGCAUO0M919J7CD","325VGVP4DBWH6Y012IN1WKV0AMHL0Q","Instance Segmentation","Color the requested items inside given a bounding box in the image","image, labeling","$0.02","Fri Aug 12 08:33:56 PDT 2022","1","BatchId:4800729;OriginalHitTemplateId:928709013;","86400","432000","Fri Aug 26 08:33:56 PDT 2022","","","3KJYX6QCMI4A023SY4ZY52BWHPBVJZ","AMP43R3RISC1J","Submitted","Sat Aug 13 08:40:15 PDT 2022","Sat Aug 13 13:34:12 PDT 2022","Thu Aug 18 13:34:12 PDT 2022","","","","17637","0% (0/0)","0% (0/0)","0% (0/0)","https://detectionexp.s3.ca-central-1.amazonaws.com/pilot/seg_image/69-489-489-324-2008_005541.jpg","boat","[69, 171, 489, 324]","375","500","[{""color"":""#2ca02c"",""label"":""boat""}]","iVBORw0KGgoAAAANSUhEUgAAAfQAAAF3AQMAAABpPCu/AAAAAXNSR0IB2cksfwAAAAZQTFRFAAAALKAsCO/WQQAAAAJ0Uk5TAP9bkSK1AAABA0lEQVR4nO3YsQ2DMBBG4YsoKBkho2S0MJpH8QiUFAiSIkECAbb5C8fkff0rOFnCPjMAAAAAAAAAAAAAAAAAAAAA11f7c10zfXRp3X1a6eO6x7r7Go67vWw2bma3YDdbhk04WHFi78W+E/te7AexH8V+UvtW7J3Yd2Lfi/0g9uOf9+r8cvfq+VF79fzn7n3hvcvct4X3Vnav/n/VXr0/5O7V+1PuXr0/qr0vvHeF923m3srux9/qLeLJvLD1/k54Pe+93+vYfn9/EDeKw/3DQ+zfnoE+vD85nmbU/qUSe9ufpo/sbWP3k9jbepqRu6OlxO/eUPnzLQAAAAAAAAAAAADgyl5Sj3R4StsU7AAAAABJRU5ErkJggg=="
"31D0ZWOD1ISGKO1EBZTU3QMYTSS0A4","325VGVP4DBWH6Y012IN1WKV0AMHL0Q","Instance Segmentation","Color the requested items inside given a bounding box in the image","image, labeling","$0.02","Fri Aug 12 08:33:56 PDT 2022","1","BatchId:4800729;OriginalHitTemplateId:928709013;","86400","432000","Fri Aug 26 08:33:56 PDT 2022","","","3PS7W85Z88V6HYMU7X86FQ98OUAT93","AR2NQ6OBRGCI7","Submitted","Fri Aug 12 08:44:21 PDT 2022","Fri Aug 12 08:59:43 PDT 2022","Wed Aug 17 08:59:43 PDT 2022","","","","922","0% (0/0)","0% (0/0)","0% (0/0)","https://detectionexp.s3.ca-central-1.amazonaws.com/pilot/seg_image/21-451-451-249-2009_002117.jpg","car","[21, 53, 451, 249]","333","500","[{""color"":""#2ca02c"",""label"":""car""}]","iVBORw0KGgoAAAANSUhEUgAAAfQAAAFNAQMAAADM3Q90AAAAAXNSR0IB2cksfwAAAAZQTFRFAAAALKAsCO/WQQAAAAJ0Uk5TAP9bkSK1AAACyUlEQVR4nO3aMW7DMAwF0AQpkDEXKKBrdNPFCshH81F8hIwdiqqIEyeuRJGfZofE5t8K5KGiaca1qt3O4/F4PB6Px+PxeDwej2cVebPxQ+5tPH/beDYsYOT5aynf52s6G1+4gDvP2cjzeYHP8xi5fgHpr/9R8n0uMuj8sfTKBYTSKxeQKq+boorrpuhAeM0CToTXLCBSXjFFFFeMMVW+ZgFk+YoFhIZHpyg1PFhANTxTwFugGp4p4BC1yke/hlrlg7dgs3xwiBt3zyVQA1t3TwYbGNseamCbQw1kyocayJQPTRBTPnQDcBxoIHP3ZKSBzeEZIzcwsF5uYGK92EC+fLmBfPlyA/ny5QmOgpduAIFLDWSH5xKhgezwjLGVLzVQ5HwDxfIFL909kg9Gn2Q/2MpnPcA5H20+ILw9QEDvOC998Uge5C0fUU8/AeS5ZT147VoevXYtnxSe+AKMCk54/NqRHhm6f/TVF7jVK3r/DL56AFm9rv2v77vChxf3ceM+bdwr+bN5zbNzjV75+Fqd1z6+ns1rHz9r82HjPr64Txv3Wr4yr358le8vWl++/2p9uX+g9b3R72y+ev1V+mr7ROkHo+9svt5+ReV5fFDVuxcg/74+6Ovdl4T526RUlw/0/W2l/TI/dj1mavcY8derdsrU7jXir588krvngL8VvSc3v2R/fnyU2DwU/eN3RmrzVfKzkk/U5rXku8dHj9Tmv+DnK95T/3zg/d8L/kn4CBZ/yYfWE/Vq/CBq1lv/24v8es73Rt8ZPcIZj502aHvstEPbY6ctQtMPRt8bfWf0EG9762ER8LDK3H/NfwYPy4Ti43cPHtYJxVLv77MD5t+Ln+++w3yZyWtP3E05FtdjqR8W+oOt/MkvLX96IbGeOR2Mfim//UFqOLOrufmppIvvjX45H1MOlcfj8Xg8Ho/H4/F4PB6Px+PxbCq/6wbLoq2oJv8AAAAASUVORK5CYII="
"3NQUW096OE1FC1GV8M1D5F32Q8L9L7","325VGVP4DBWH6Y012IN1WKV0AMHL0Q","Instance Segmentation","Color the requested items inside given a bounding box in the image","image, labeling","$0.02","Fri Aug 12 08:33:56 PDT 2022","1","BatchId:4800729;OriginalHitTemplateId:928709013;","86400","432000","Fri Aug 26 08:33:56 PDT 2022","","","3NQL1CS15010VRYRK401FPQKUOAYVC","A37NZ5CUEO3RX7","Submitted","Fri Aug 12 08:39:08 PDT 2022","Fri Aug 12 08:41:32 PDT 2022","Wed Aug 17 08:41:32 PDT 2022","","","","144","99% (176/177)","0% (0/0)","0% (0/0)","https://detectionexp.s3.ca-central-1.amazonaws.com/pilot/seg_image/99-217-217-286-2007_009331.jpg","dog","[99, 160, 217, 286]","375","500","[{""color"":""#2ca02c"",""label"":""dog""}]","iVBORw0KGgoAAAANSUhEUgAAAfQAAAF3AQMAAABpPCu/AAAAAXNSR0IB2cksfwAAAAZQTFRFAAAALKAsCO/WQQAAAAJ0Uk5TAP9bkSK1AAABuUlEQVR4nO3YMW7CMBiGYVup5NEdu/kouVaHSsnROEqOwJihyl+cOOlSUfF/lYKq9x0gAw8U2xjTEIiIiIiIiIiIiIiIiIiIiIiIiIiIaG3SeLxqPn1qPi+aLzZKvnf51+NqsMvjPM3HpWk+mk0Of0xacvnvSctmjgWUbb8qZvO9R/7mB5c/Fk1nZo4FXPZJy14/7Rdmjg+A7tuk9Tdv9x/7s2+DPvh83gfNNB/dfhu0bvXjwz61FxX82O4ln52+a7vOOv2ODahru8bg9+sCNKePm9+G37GBxW3X2IbfsX7i9qkvK3fsP2Hz3uGrctlXv+v7d6jvOrv//Lpw5rZ6XOeHOnIX7+yHfeSdqz/sb905++FYOb7d9w98J/oo+rZ0/b6IPou+E31QfS/6Ivok+v0J8PhTfMbjzfn9/UR+PMmnJ/GXk/ztBLAMou9FnwV/O8ItdQwmwXeij6IPgg/V96Ivok/O3z+14fbTrRN9PNXPdRBO9Nd2c5af6jH+XF8Uf9F9Vvyo+3SmD3UX03wYRF9c/79Z/Xr0SqKPbp+2o9+714eP9fbN7V/ckoiIiIiIiIiIiIiI6B/0BSj9tTxBE2SmAAAAAElFTkSuQmCC"
"31KPKEKW5I6L3Y66HDTQY164BAD0BZ","325VGVP4DBWH6Y012IN1WKV0AMHL0Q","Instance Segmentation","Color the requested items inside given a bounding box in the image","image, labeling","$0.02","Fri Aug 12 08:33:56 PDT 2022","1","BatchId:4800729;OriginalHitTemplateId:928709013;","86400","432000","Fri Aug 26 08:33:56 PDT 2022","","","3ON104KXQTPXC9KCL7HQL25R6WI4WC","AMP43R3RISC1J","Submitted","Fri Aug 12 08:56:49 PDT 2022","Fri Aug 12 09:27:30 PDT 2022","Wed Aug 17 09:27:30 PDT 2022","","","","1841","0% (0/0)","0% (0/0)","0% (0/0)","https://detectionexp.s3.ca-central-1.amazonaws.com/pilot/seg_image/118-272-272-302-2009_003006.jpg","person","[118, 27, 272, 302]","375","500","[{""color"":""#2ca02c"",""label"":""person""}]","iVBORw0KGgoAAAANSUhEUgAAAfQAAAF3AQMAAABpPCu/AAAAAXNSR0IB2cksfwAAAAZQTFRFAAAALKAsCO/WQQAAAAJ0Uk5TAP9bkSK1AAACDUlEQVR4nO3bQW6kMBCF4ba88NJH8FF8sZHcR+MoHCHLLKLxTJTghiXvR6oQ19t/AlVVA27D4+HxeDwej8fjuTR/GE8fzDfmU//LDs986sw37jvx/d4+fPqnnY/GPl3hFzufjX2B9aO+3tw3Y99tfbi5j8Y+Gft8c1+MfTX27ea+Mx+gT9Bn6Av0DfrOfIA+QZ+hL9A36DvzAfoE/VZ+df1Sv7m6/tvKr66ft9N/13jc/JvmR/lXzY/yL5rfyq+2fyu/2v6Ni+2P0I/yi+Mzyi+Ozyi/OD6j/KvmNy6Oz7j4iOPz8hK/rv2iz9AX6Kuxb9B35gP0Y3zE+UvQZ2NfoK/QN+g782HnnwY+Qp+gz9AX6Kuxb9B35gP0EfoEfTb2BfoKfZvc97l9mNzHyX1yj3ye3JfJfZ3ct8l9/1V+OcuDe+Tj5D5N7o+33/P/f9/dl8l9vdaf3n+Z3RfoM/QJ+gj9g/p28Of3Dys8/rGB62lP1z/HBp7mxwYK+z+HBxBl+5e17zgAq+D3A7AIfj8AT8HT7YN9AwV+aKDi6fYR3r6q0BfoXw3Utk/dX+W1t0/u7suv8drbP+6v8trbU9RX9z/Ea/NzndeuH9S34bX7z3Xe5vlp55/QL8Z+NfbSD7BDj28AryWA6Mcp6F9fB+i/HqPY19vU/z8F5j0ej8fj8Xg8Ho/H4/F4PB6PZ978Ay3fEeIitIG3AAAAAElFTkSuQmCC"
"3OWZNK3RZTI7V7IQWREZMFR7XT42U2","325VGVP4DBWH6Y012IN1WKV0AMHL0Q","Instance Segmentation","Color the requested items inside given a bounding box in the image","image, labeling","$0.02","Fri Aug 12 08:33:56 PDT 2022","1","BatchId:4800729;OriginalHitTemplateId:928709013;","86400","432000","Fri Aug 26 08:33:56 PDT 2022","","","3SNVL38CIDL9CD3AP845GPNKB2MCKX","A20U2K7ORRSIV8","Submitted","Fri Aug 12 08:41:31 PDT 2022","Fri Aug 12 09:53:20 PDT 2022","Wed Aug 17 09:53:20 PDT 2022","","","","4309","0% (0/0)","0% (0/0)","0% (0/0)","https://detectionexp.s3.ca-central-1.amazonaws.com/pilot/seg_image/23-459-459-296-2008_000238.jpg","bus","[23, 78, 459, 296]","375","500","[{""color"":""#2ca02c"",""label"":""bus""}]","iVBORw0KGgoAAAANSUhEUgAAAfQAAAF3AQMAAABpPCu/AAAAAXNSR0IB2cksfwAAAAZQTFRFAAAALKAsCO/WQQAAAAJ0Uk5TAP9bkSK1AAAD5UlEQVR4nO3bPZLTMBQHcHtSuMwRdBQfzWYoUu4N4CaMZii25Ai42xJXrBmMheUQR0/yU6T3soSE95+BZYl+tvVhWXaSopBIJBKJRCKRSCQSiUQikUgkEsmbZc/jpelZvjIjy+/NxPLKmJbja2M0xzdMb4zpmJ7TgeUV/MD2FXkbu9mPdiOa4RW9EtZP8xgwhu6P6ZiedhpZ/3rcAGkYnPdPmwccT6qA40lDwPWULgSe0ILAzy2YuwngTadyJ0Po8+sQ+MxGDL1m+rwKhD5vIgh93jAOfV4PbnijVXodtnzOMSC+sy9puredWKe0JOKNXZik1ALzx4Zk+oShGPUJ3Rj1CTPym/qEDnxTv8xF8QvrRV/HZ7S4P0YzfWwYpfhYBZzrP+kArO9sI8USGUdJxx85kdN8h/rKKTWh1cAroNxiFcIjPQB2aW8mtqMxD0SLtgbag3AvqEcbAHq0AbAzuQSl5uULljbJ16hHGhBWuG9Qj2wA+h84t9lohLThux4f04cHkOfDDWT6YBzlev9MzvZjkv+Cb6BP8W2Db6B1fbld5h3OYQ0Qj09ExpuLNktMKub1RT/WMQ+6sNkqMZ+H+FwMe2CzWD//2T6ywCusFNKyxluVoS39HvWgA9EB/Jzm0UvvC+qnJP8t0Su0HJqH8weG38//0dZMv+d5zfQd0/cMb0/A8cZ+YnqT5aer+mUCesrxI9MPoY9cby/50vW/buy5x/+oXrtX440V1CXfu5cpggd3NtCn1X9yrhMUPy96eH4s1nOc5M15qbjhE6LXpZp3F5Lo+7UFaX5Yl0qeb2LqnHFd6tD8uQeIfr1KUP0pnq9z/fBYXt25z1s7XN9H7xX/gr91/dWNfX3nvvnPfS6/f78zPF+5z8BS1x/Adxw/gk+bZD9BZPupOjg+e/q0j3bIfrR//XRv4bL8qbcdnzf96uOPT1T/Jx+u6/FnXUg+Qr8sv/EHdmGeNvxnptd0v0TXJK9WP/9rUAhI8F1l75Iass/Jrf1B/Cm1+Pvzz4/j1Z170vXvip6wfrmqz19/QZ+/foQ+f/1rwPl3E185vsnn0439yPQ904P2qwn+helfHa9M5vN7u9x1/B6+/9X7M0LwRnZf7DzvvP83+mfksJxhX90Cc5s7vgLvP/b+iO6W35WzPc/vwPufrd+irf19OBfoCj9mWqp8OO0eVMDurjTOLBXwoh6Wl1vQJF7p1Ye7L3at74tTJdZHvTsTloBtGP/cte2D7/jLu0veniUdx6togfLiZz3jX1Mqid8+WMP7EottHt63qGrel4DmEadZvuR9CUsikUgkEolEIpFIJBKJRPJP5jf+o1bJiFEa8wAAAABJRU5ErkJggg=="
"33TGB4G0MXATWA6YKB9I79Z1ROXXTG","325VGVP4DBWH6Y012IN1WKV0AMHL0Q","Instance Segmentation","Color the requested items inside given a bounding box in the image","image, labeling","$0.02","Fri Aug 12 08:33:56 PDT 2022","1","BatchId:4800729;OriginalHitTemplateId:928709013;","86400","432000","Fri Aug 26 08:33:56 PDT 2022","","","3PZDLQMM02EEVXZK02Y1GT1QU202C1","A1ONFAJRN4I11S","Submitted","Fri Aug 12 08:39:59 PDT 2022","Fri Aug 12 08:42:01 PDT 2022","Wed Aug 17 08:42:01 PDT 2022","","","","122","0% (0/0)","0% (0/0)","0% (0/0)","https://detectionexp.s3.ca-central-1.amazonaws.com/pilot/seg_image/150-256-256-454-2011_002863.jpg","bottle","[150, 131, 256, 454]","500","500","[{""color"":""#2ca02c"",""label"":""bottle""}]","iVBORw0KGgoAAAANSUhEUgAAAfQAAAH0AQMAAADxGE3JAAAAAXNSR0IB2cksfwAAAAZQTFRFAAAALKAsCO/WQQAAAAJ0Uk5TAP9bkSK1AAABgklEQVR4nO3cMW6DMBiGYSIPjB47+igczT5Sj8BROELHDmncNCoExvw/0hfL7ytlfETkGAKW8DAQERERERERERERERERERERvXFT8ehU67eRxnq7f+4ZfV0rJh42P5t8XPnPYvJpO/6nyU+bt/0A+TR/Nfl6mr9Z+OXpTRMwOP3o9NHp084Xg/9w+qlxvx+/2Xl8i894vHD+9e4THv9fadDHE72Bu733/mnnTfePXh/E3nv/u/dF7GenX8T+q3NveQDF4/F4fJt+dPro9MnpJ7HPYl/79pfGvXr8Wvfq3693Hzr3Ix6Px+PxeDwej8fjm/Dq50d82169/sL6Y+M+d/798Xjh/FVff9X/X+r7L7WPjXv1+LXu1edf6/5w/TO8QIbX+gGPV/qMx+PxeDwej8fj8fgufNV69fpLEPuxcx8b96eOn3f93fD+udcf5v/i9PPr/nD+F6d/nT+uf+somvZvy49tK1K9Rsvw/b0/ads2bi2adi14FozbBhIRERERvXu/GCWU/hge+a4AAAAASUVORK5CYII="
